date,district,rainfall,wind_speed,temperature,humidity,soil_moisture,region,pop_density,slope,coastal,vulnerability_index,river_level,disaster_type,hazard_score,risk_level
20250602,Sindhudurg,8.21,12.1,27.51,86.66,0.91,Konkan,167,20,1,0.75,-1.1,Normal,0.0881,Low
20250428,Thane,0.03,7.7,32.22,52.29,0.16,Konkan,1157,5,1,0.75,-1.43,Normal,0.0483,Low
20250830,Mumbai City,7.57,9.2,26.36,91.58,0.97,Konkan,19652,2,1,0.85,-1.26,Normal,0.089,Low
20250504,Nashik,0.0,12.1,27.27,54.06,0.13,Nashik Division,393,8,0,0.7,-1.39,Normal,0.0406,Low
20250721,Akola,5.44,7.4,27.82,77.01,0.78,Vidarbha,320,2,0,0.65,-1.44,Normal,0.0792,Low
20250411,Mumbai City,0.01,8.0,30.25,56.84,0.21,Konkan,19652,2,1,0.85,-1.47,Normal,0.0483,Low
20250303,Latur,0.0,9.0,28.88,23.23,0.15,Marathwada,343,2,0,0.75,-1.7,Normal,0.0436,Low
20251031,Ratnagiri,2.74,22.6,27.17,82.19,0.82,Konkan,197,18,1,0.8,-1.31,Normal,0.0777,Low
20250911,Buldhana,3.33,8.5,24.35,83.8,0.83,Vidarbha,268,3,0,0.68,-1.71,Normal,0.0753,Low
20250801,Amravati,0.05,10.9,26.57,80.29,0.83,Vidarbha,237,4,0,0.68,-1.35,Normal,0.0748,Low
20250831,Jalna,2.03,10.5,25.52,83.92,0.79,Marathwada,254,2,0,0.7,-1.78,Normal,0.0734,Low
20250705,Amravati,10.4,16.4,26.6,83.0,0.79,Vidarbha,237,4,0,0.68,-0.98,Normal,0.0832,Low
20250412,Latur,0.0,11.2,30.97,27.64,0.42,Marathwada,343,2,0,0.75,-1.19,Normal,0.0597,Low
20250513,Kolhapur,18.85,7.6,27.74,68.74,0.57,Pune Division,504,12,0,0.75,-1.13,Normal,0.082,Low
20250715,Latur,0.47,14.4,27.66,71.86,0.67,Marathwada,343,2,0,0.75,-1.51,Normal,0.0685,Low
20250319,Buldhana,0.0,4.6,30.67,15.86,0.14,Vidarbha,268,3,0,0.68,-1.38,Normal,0.0453,Low
20250507,Chandrapur,0.0,7.9,32.38,37.87,0.46,Vidarbha,193,3,0,0.75,-1.52,Normal,0.0635,Low
20250705,Ratnagiri,17.84,25.6,27.69,87.16,0.86,Konkan,197,18,1,0.8,-1.43,Normal,0.0955,Low
20250309,Yavatmal,0.0,8.4,27.77,17.59,0.15,Vidarbha,204,4,0,0.72,-1.37,Normal,0.0422,Low
20250925,Wardha,15.84,11.9,25.54,92.06,0.95,Vidarbha,206,2,0,0.65,-1.17,Normal,0.0953,Low
20251006,Amravati,1.1,7.3,24.73,86.34,0.88,Vidarbha,237,4,0,0.68,-1.39,Normal,0.076,Low
20250523,Kolhapur,39.4,17.7,24.31,91.27,0.86,Pune Division,504,12,0,0.75,-0.85,Normal,0.1128,Low
20250803,Washim,0.09,7.8,27.8,72.89,0.76,Vidarbha,244,3,0,0.65,-1.46,Normal,0.0728,Low
20250910,Sangli,0.82,7.4,23.95,86.04,0.87,Pune Division,329,5,0,0.65,-1.59,Normal,0.0743,Low
20250616,Ahmednagar,2.31,26.8,26.02,80.26,0.76,Nashik Division,266,4,0,0.68,-1.18,Normal,0.0728,Low
20250407,Wardha,0.0,4.7,33.88,19.73,0.3,Vidarbha,206,2,0,0.65,-1.44,Normal,0.0574,Low
20250714,Jalgaon,8.26,13.2,27.08,80.38,0.77,Nashik Division,360,3,0,0.65,-1.26,Normal,0.0806,Low
20250901,Latur,5.53,12.7,24.67,86.75,0.91,Marathwada,343,2,0,0.75,-1.44,Normal,0.0819,Low
20250807,Yavatmal,7.15,4.2,28.55,78.05,0.8,Vidarbha,204,4,0,0.72,-1.66,Normal,0.0828,Low
20250828,Nandurbar,1.75,9.6,26.7,85.89,0.76,Nashik Division,277,10,0,0.72,-1.64,Normal,0.0731,Low
20251025,Raigad,13.86,8.6,25.93,88.68,0.91,Konkan,368,12,1,0.75,-1.26,Normal,0.0918,Low
20250624,Thane,22.52,17.9,27.29,89.75,0.96,Konkan,1157,5,1,0.75,-0.52,Normal,0.1046,Low
20250628,Hingoli,0.49,15.9,27.42,70.62,0.7,Marathwada,244,3,0,0.68,-1.38,Normal,0.0698,Low
20250912,Bhandara,32.94,5.1,26.59,89.65,0.97,Vidarbha,294,2,0,0.68,-0.95,Normal,0.1147,Low
20250813,Mumbai Suburban,26.15,7.9,26.16,90.4,0.95,Konkan,20980,3,1,0.8,-0.86,Normal,0.1064,Low
20251014,Buldhana,0.0,3.9,22.62,80.35,0.8,Vidarbha,268,3,0,0.68,-1.07,Normal,0.0683,Low
20250816,Akola,47.95,11.8,24.92,93.17,0.93,Vidarbha,320,2,0,0.65,-1.03,Normal,0.1256,Low
20250327,Beed,0.0,5.5,30.99,22.22,0.12,Marathwada,242,2,0,0.8,-1.58,Normal,0.0447,Low
20250528,Sangli,4.7,17.6,24.34,87.66,0.85,Pune Division,329,5,0,0.65,-1.45,Normal,0.0776,Low
20250704,Chandrapur,19.9,11.0,26.48,87.8,0.89,Vidarbha,193,3,0,0.75,-1.3,Normal,0.0975,Low
20250928,Jalgaon,19.89,12.2,26.24,88.99,0.89,Nashik Division,360,3,0,0.65,-1.11,Normal,0.0972,Low
20251015,Nashik,0.0,6.9,22.36,82.29,0.88,Nashik Division,393,8,0,0.7,-1.52,Normal,0.072,Low
20250429,Nagpur,0.64,9.3,34.77,25.78,0.28,Vidarbha,470,3,0,0.7,-1.48,Normal,0.0581,Low
20251002,Sindhudurg,6.36,9.4,25.56,90.27,0.92,Konkan,167,20,1,0.75,-1.1,Normal,0.0843,Low
20250728,Dhule,2.71,22.5,26.93,75.55,0.66,Nashik Division,285,4,0,0.62,-1.54,Normal,0.0694,Low
20250806,Jalgaon,0.5,6.2,28.73,71.11,0.65,Nashik Division,360,3,0,0.65,-1.24,Normal,0.0689,Low
20250508,Gondia,0.14,6.0,30.39,45.15,0.48,Vidarbha,253,5,0,0.7,-1.51,Normal,0.0621,Low
20250624,Hingoli,3.9,18.9,27.36,71.24,0.63,Marathwada,244,3,0,0.68,-1.25,Normal,0.0696,Low
20251027,Nanded,0.7,6.9,25.12,85.35,0.84,Marathwada,319,3,0,0.72,-1.41,Normal,0.0741,Low
20250728,Sangli,6.73,27.0,22.92,88.51,0.91,Pune Division,329,5,0,0.65,-1.36,Normal,0.0809,Low
20250422,Satara,1.22,7.2,32.09,38.19,0.16,Pune Division,287,15,0,0.7,-1.63,Normal,0.0493,Low
20250409,Pune,0.0,8.1,30.81,27.81,0.26,Pune Division,603,10,0,0.75,-1.4,Normal,0.0515,Low
20251009,Nashik,0.01,5.4,21.92,80.05,0.91,Nashik Division,393,8,0,0.7,-1.58,Normal,0.0729,Low
20250527,Akola,32.23,12.8,29.85,69.81,0.68,Vidarbha,320,2,0,0.65,-0.44,Normal,0.1035,Low
20250406,Bhandara,0.0,4.8,32.81,19.18,0.2,Vidarbha,294,2,0,0.68,-1.57,Normal,0.051,Low
20251012,Osmanabad,0.0,9.3,21.39,78.66,0.89,Marathwada,219,3,0,0.75,-1.29,Normal,0.0712,Low
20250720,Gondia,6.21,4.9,27.62,82.01,0.92,Vidarbha,253,5,0,0.7,-1.65,Normal,0.0867,Low
20250719,Nandurbar,0.74,12.1,26.46,81.87,0.76,Nashik Division,277,10,0,0.72,-1.32,Normal,0.0718,Low
20251013,Jalna,0.0,6.3,21.05,71.97,0.77,Marathwada,254,2,0,0.7,-1.4,Normal,0.0648,Low
20250601,Hingoli,1.73,13.3,28.55,67.88,0.65,Marathwada,244,3,0,0.68,-1.5,Normal,0.0699,Low
20250314,Latur,0.0,5.8,30.9,18.96,0.14,Marathwada,343,2,0,0.75,-1.21,Normal,0.0456,Low
20251028,Wardha,0.68,10.6,25.35,87.82,0.83,Vidarbha,206,2,0,0.65,-1.1,Normal,0.0739,Low
20250530,Thane,1.1,12.7,28.86,82.54,0.81,Konkan,1157,5,1,0.75,-1.29,Normal,0.0777,Low
20250326,Sindhudurg,5.68,11.1,29.48,60.5,0.4,Konkan,167,20,1,0.75,-1.0,Normal,0.0625,Low
20250818,Mumbai City,96.42,18.4,25.64,93.61,1.0,Konkan,19652,2,1,0.85,1.18,Flood,0.5748,High
20250819,Mumbai City,142.85,18.9,25.59,93.58,1.0,Konkan,19652,2,1,0.85,1.27,Flood,0.6543,High
20250818,Mumbai Suburban,96.42,18.4,25.64,93.61,1.0,Konkan,20980,3,1,0.8,1.21,Flood,0.5715,High
20250819,Mumbai Suburban,142.85,18.9,25.59,93.58,1.0,Konkan,20980,3,1,0.8,1.75,Flood,0.6773,High
20250818,Thane,96.42,18.4,25.64,93.61,1.0,Konkan,1157,5,1,0.75,1.24,Flood,0.5683,High
20250819,Thane,142.85,18.9,25.59,93.58,1.0,Konkan,1157,5,1,0.75,1.33,Flood,0.6478,High
20250524,Raigad,53.15,8.4,27.72,88.21,0.9,Konkan,368,12,1,0.75,-0.26,Landslide,0.4526,Medium
20250525,Raigad,73.76,14.0,27.38,87.9,0.91,Konkan,368,12,1,0.75,0.38,Landslide,0.5,High
20250526,Raigad,93.57,17.2,27.65,87.95,0.98,Konkan,368,12,1,0.75,0.14,Landslide,0.5515,High
20250615,Raigad,69.77,15.9,27.21,93.61,0.97,Konkan,368,12,1,0.75,0.44,Landslide,0.497,Medium
20250616,Raigad,78.32,21.7,27.45,90.21,0.98,Konkan,368,12,1,0.75,0.17,Landslide,0.5172,High
20250618,Raigad,68.92,19.8,27.8,88.67,0.98,Konkan,368,12,1,0.75,-0.19,Landslide,0.4961,Medium
20250619,Raigad,51.32,19.0,27.17,90.79,0.99,Konkan,368,12,1,0.75,-0.23,Landslide,0.4575,Medium
20250723,Raigad,53.42,14.3,26.34,91.68,1.0,Konkan,368,12,1,0.75,0.07,Landslide,0.4632,Medium
20250725,Raigad,52.26,17.3,26.32,92.5,1.0,Konkan,368,12,1,0.75,-0.11,Landslide,0.4606,Medium
20250816,Raigad,66.03,11.3,25.65,92.67,1.0,Konkan,368,12,1,0.75,0.57,Landslide,0.4916,Medium
20250817,Raigad,72.26,14.4,25.87,93.58,1.0,Konkan,368,12,1,0.75,0.45,Landslide,0.5056,High
20250818,Raigad,83.78,17.4,25.38,93.68,1.0,Konkan,368,12,1,0.75,0.74,Landslide,0.5315,High
20250819,Raigad,100.02,19.4,25.35,93.44,1.0,Konkan,368,12,1,0.75,0.27,Landslide,0.568,High
20250915,Raigad,75.65,11.0,25.5,94.01,0.98,Konkan,368,12,1,0.75,-0.69,Landslide,0.5112,High
20250928,Raigad,76.75,16.8,25.38,94.41,0.99,Konkan,368,12,1,0.75,-0.44,Landslide,0.5147,High
20250524,Ratnagiri,53.26,25.2,29.1,85.02,0.74,Konkan,197,18,1,0.8,-0.52,Landslide,0.5258,High
20250615,Ratnagiri,59.76,29.1,28.25,85.45,0.82,Konkan,197,18,1,0.8,-0.15,Landslide,0.5485,High
20250520,Sindhudurg,83.42,12.3,28.06,87.45,0.73,Konkan,167,20,1,0.75,0.04,Landslide,0.6157,High
20250521,Sindhudurg,51.26,9.0,28.75,86.47,0.83,Konkan,167,20,1,0.75,0.31,Landslide,0.5533,High
20250522,Sindhudurg,59.39,14.4,27.09,90.76,0.88,Konkan,167,20,1,0.75,-0.04,Landslide,0.5766,High
20250523,Sindhudurg,61.36,15.6,26.71,91.48,0.91,Konkan,167,20,1,0.75,-0.35,Landslide,0.5841,High
20250526,Sindhudurg,55.34,21.2,25.42,91.24,0.94,Konkan,167,20,1,0.75,-0.14,Landslide,0.5735,High
20250612,Sindhudurg,87.91,18.5,26.55,91.74,0.96,Konkan,167,20,1,0.75,-0.66,Landslide,0.6488,High
20250614,Sindhudurg,76.0,16.2,26.39,92.55,0.98,Konkan,167,20,1,0.75,0.24,Landslide,0.624,High
20250615,Sindhudurg,85.93,20.4,26.36,90.68,0.99,Konkan,167,20,1,0.75,-0.02,Landslide,0.6473,High
20250703,Sindhudurg,50.62,16.1,26.0,92.09,0.99,Konkan,167,20,1,0.75,-0.79,Landslide,0.5679,High
20250817,Sindhudurg,57.96,18.9,25.17,93.75,0.98,Konkan,167,20,1,0.75,-0.31,Landslide,0.5834,High
20250818,Sindhudurg,74.19,19.2,24.58,93.82,0.99,Konkan,167,20,1,0.75,0.52,Landslide,0.6209,High
20250819,Sindhudurg,79.14,20.2,24.47,93.73,1.0,Konkan,167,20,1,0.75,0.5,Landslide,0.6331,High
20250827,Sindhudurg,56.35,14.8,25.35,94.0,0.97,Konkan,167,20,1,0.75,0.08,Landslide,0.5788,High
20250525,Pune,62.15,17.2,23.98,90.81,0.88,Pune Division,603,10,0,0.75,0.52,Landslide,0.4428,Medium
20250526,Pune,75.58,17.4,24.5,90.15,0.96,Pune Division,603,10,0,0.75,0.1,Landslide,0.4811,Medium
20250616,Pune,58.18,25.2,24.5,92.26,0.95,Pune Division,603,10,0,0.75,-0.55,Landslide,0.4409,Medium
20250618,Pune,56.87,23.6,25.14,89.67,0.94,Pune Division,603,10,0,0.75,-0.22,Landslide,0.437,Medium
20250619,Pune,55.84,22.9,24.32,93.12,0.98,Pune Division,603,10,0,0.75,-0.19,Landslide,0.4386,Medium
20250725,Pune,50.98,19.4,23.79,94.28,0.98,Pune Division,603,10,0,0.75,-0.15,Landslide,0.4277,Medium
20250818,Pune,68.26,18.4,22.66,95.63,0.99,Pune Division,603,10,0,0.75,0.55,Landslide,0.4676,Medium
20250819,Pune,102.06,21.2,22.67,95.88,0.99,Pune Division,603,10,0,0.75,0.46,Landslide,0.5436,High
20250820,Pune,52.99,21.6,22.49,94.78,0.99,Pune Division,603,10,0,0.75,0.14,Landslide,0.4332,Medium
20250915,Pune,57.41,10.7,23.16,95.22,0.97,Pune Division,603,10,0,0.75,-0.42,Landslide,0.4412,Medium
20250928,Pune,53.74,17.5,22.66,96.42,0.99,Pune Division,603,10,0,0.75,-0.94,Landslide,0.4349,Medium
20250522,Satara,50.01,6.9,25.73,89.59,0.82,Pune Division,287,15,0,0.7,-0.12,Landslide,0.4745,Medium
20250523,Satara,60.85,8.9,24.86,90.51,0.89,Pune Division,287,15,0,0.7,0.05,Landslide,0.5059,High
20250526,Satara,57.99,20.0,24.21,91.74,0.93,Pune Division,287,15,0,0.7,-0.36,Landslide,0.5035,High
20250616,Satara,59.63,22.0,24.89,94.26,0.97,Pune Division,287,15,0,0.7,-0.35,Landslide,0.5112,High
20250725,Satara,54.36,19.8,23.92,95.54,0.98,Pune Division,287,15,0,0.7,-0.51,Landslide,0.5003,High
20250817,Satara,54.16,16.6,23.63,95.17,0.98,Pune Division,287,15,0,0.7,0.24,Landslide,0.4999,Medium
20250818,Satara,74.45,18.0,23.09,96.18,0.99,Pune Division,287,15,0,0.7,0.57,Landslide,0.5465,High
20250819,Satara,79.59,19.9,23.04,96.59,1.0,Pune Division,287,15,0,0.7,0.34,Landslide,0.5591,High
20250612,Kolhapur,51.84,13.1,24.58,91.21,0.9,Pune Division,504,12,0,0.75,-0.71,Landslide,0.4496,Medium
20250818,Kolhapur,56.71,21.3,22.34,94.71,0.97,Pune Division,504,12,0,0.75,0.03,Landslide,0.4676,Medium
20250331,Solapur,0.0,5.4,33.96,21.27,0.14,Pune Division,290,2,0,0.7,-1.5,Drought,0.8628,Severe
20250416,Solapur,0.0,6.9,34.01,20.52,0.18,Pune Division,290,2,0,0.7,-1.41,Heatwave,0.3849,Medium
20250418,Solapur,0.06,7.3,34.83,25.62,0.17,Pune Division,290,2,0,0.7,-1.39,Heatwave,0.4066,Medium
20250419,Solapur,0.15,10.8,34.72,29.07,0.17,Pune Division,290,2,0,0.7,-2.0,Heatwave,0.3954,Medium
20250420,Solapur,0.04,9.2,35.1,22.96,0.17,Pune Division,290,2,0,0.7,-1.56,Heatwave,0.4224,Medium
20250421,Solapur,0.0,10.0,35.08,20.25,0.16,Pune Division,290,2,0,0.7,-1.45,Heatwave,0.4271,Medium
20250422,Solapur,0.41,5.4,35.75,26.55,0.16,Pune Division,290,2,0,0.7,-1.72,Heatwave,0.4405,Medium
20250423,Solapur,0.5,8.2,35.9,24.42,0.18,Pune Division,290,2,0,0.7,-1.4,Heatwave,0.4506,Medium
20250424,Solapur,1.42,9.2,34.84,26.22,0.24,Pune Division,290,2,0,0.7,-1.52,Heatwave,0.4058,Medium
20250425,Solapur,0.72,5.5,35.15,26.59,0.24,Pune Division,290,2,0,0.7,-1.12,Heatwave,0.4171,Medium
20250426,Solapur,0.95,5.6,34.72,29.16,0.25,Pune Division,290,2,0,0.7,-1.16,Heatwave,0.3952,Medium
20250427,Solapur,0.95,4.6,34.24,31.59,0.28,Pune Division,290,2,0,0.7,-1.57,Heatwave,0.3717,Medium
20250430,Solapur,0.04,11.6,34.78,26.77,0.26,Pune Division,290,2,0,0.7,-1.59,Heatwave,0.4023,Medium
20250501,Solapur,0.0,9.4,34.22,20.97,0.24,Pune Division,290,2,0,0.7,-1.46,Heatwave,0.3922,Medium
20250502,Solapur,0.0,9.5,34.41,18.73,0.23,Pune Division,290,2,0,0.7,-1.65,Heatwave,0.404,Medium
20250418,Ahmednagar,0.0,9.0,33.38,26.4,0.13,Nashik Division,266,4,0,0.68,-1.12,Drought,0.863,Severe
20250422,Ahmednagar,0.0,7.8,33.56,16.85,0.13,Nashik Division,266,4,0,0.68,-1.75,Drought,0.8637,Severe
20250423,Ahmednagar,0.0,7.6,34.17,15.24,0.13,Nashik Division,266,4,0,0.68,-1.46,Heatwave,0.3997,Medium
20250424,Ahmednagar,0.0,7.7,33.77,18.21,0.12,Nashik Division,266,4,0,0.68,-1.31,Drought,0.8691,Severe
20250425,Ahmednagar,0.0,7.6,33.83,23.1,0.12,Nashik Division,266,4,0,0.68,-1.5,Drought,0.8693,Severe
20250426,Ahmednagar,0.0,5.8,33.31,23.21,0.12,Nashik Division,266,4,0,0.68,-0.93,Drought,0.8672,Severe
20250428,Ahmednagar,0.03,6.2,33.07,18.7,0.12,Nashik Division,266,4,0,0.68,-1.29,Drought,0.8662,Severe
20250429,Ahmednagar,0.0,7.8,33.53,23.31,0.12,Nashik Division,266,4,0,0.68,-1.53,Drought,0.8681,Severe
20250430,Ahmednagar,0.0,13.2,33.37,28.15,0.12,Nashik Division,266,4,0,0.68,-1.35,Drought,0.8675,Severe
20250501,Ahmednagar,0.0,11.9,33.36,21.06,0.12,Nashik Division,266,4,0,0.68,-1.41,Drought,0.8674,Severe
20250502,Ahmednagar,0.0,12.1,33.15,21.04,0.12,Nashik Division,266,4,0,0.68,-1.65,Drought,0.8666,Severe
20250331,Jalgaon,0.0,5.7,33.64,15.92,0.13,Nashik Division,360,3,0,0.65,-1.16,Drought,0.8611,Severe
20250408,Jalgaon,0.0,7.6,34.16,12.83,0.18,Nashik Division,360,3,0,0.65,-1.59,Heatwave,0.4011,Medium
20250409,Jalgaon,0.0,6.6,34.63,13.5,0.18,Nashik Division,360,3,0,0.65,-1.54,Heatwave,0.4181,Medium
20250410,Jalgaon,0.0,10.2,34.37,13.99,0.17,Nashik Division,360,3,0,0.65,-1.52,Heatwave,0.407,Medium
20250416,Jalgaon,0.0,9.9,34.47,23.31,0.15,Nashik Division,360,3,0,0.65,-1.3,Heatwave,0.3922,Medium
20250417,Jalgaon,0.0,9.8,35.03,27.1,0.15,Nashik Division,360,3,0,0.65,-1.92,Heatwave,0.4064,Medium
20250418,Jalgaon,0.0,11.8,35.54,21.99,0.15,Nashik Division,360,3,0,0.65,-1.27,Heatwave,0.4365,Medium
20250419,Jalgaon,0.0,15.1,34.67,21.52,0.15,Nashik Division,360,3,0,0.65,-1.22,Heatwave,0.4036,Medium
20250420,Jalgaon,0.0,12.2,33.23,25.05,0.14,Nashik Division,360,3,0,0.65,-1.56,Drought,0.8549,Severe
20250421,Jalgaon,0.0,9.8,33.23,23.36,0.14,Nashik Division,360,3,0,0.65,-2.02,Drought,0.8549,Severe
20250422,Jalgaon,0.0,8.2,33.94,15.97,0.14,Nashik Division,360,3,0,0.65,-1.57,Drought,0.8578,Severe
20250423,Jalgaon,0.0,9.1,34.87,11.24,0.14,Nashik Division,360,3,0,0.65,-1.51,Heatwave,0.4319,Medium
20250424,Jalgaon,0.0,11.4,35.26,16.13,0.13,Nashik Division,360,3,0,0.65,-1.7,Heatwave,0.4373,Medium
20250425,Jalgaon,0.0,10.5,35.24,19.27,0.13,Nashik Division,360,3,0,0.65,-1.6,Heatwave,0.4302,Medium
20250426,Jalgaon,0.0,11.6,34.19,21.91,0.13,Nashik Division,360,3,0,0.65,-1.19,Heatwave,0.3841,Medium
20250427,Jalgaon,0.0,6.3,33.74,21.46,0.13,Nashik Division,360,3,0,0.65,-1.37,Drought,0.8615,Severe
20250428,Jalgaon,0.0,10.6,34.82,19.2,0.13,Nashik Division,360,3,0,0.65,-1.68,Heatwave,0.414,Medium
20250429,Jalgaon,0.0,12.1,35.42,20.02,0.13,Nashik Division,360,3,0,0.65,-1.82,Heatwave,0.4357,Medium
20250430,Jalgaon,0.0,15.2,35.2,23.88,0.12,Nashik Division,360,3,0,0.65,-1.57,Heatwave,0.4195,Medium
20250501,Jalgaon,0.0,12.2,35.1,20.9,0.12,Nashik Division,360,3,0,0.65,-1.54,Heatwave,0.4215,Medium
20250502,Jalgaon,0.0,12.6,35.15,20.45,0.12,Nashik Division,360,3,0,0.65,-1.4,Heatwave,0.4244,Medium
20250503,Jalgaon,0.0,13.4,34.61,22.29,0.12,Nashik Division,360,3,0,0.65,-1.61,Heatwave,0.3997,Medium
20250504,Jalgaon,0.02,10.6,33.18,27.29,0.12,Nashik Division,360,3,0,0.65,-1.38,Drought,0.8636,Severe
20250331,Dhule,0.0,5.9,33.87,15.36,0.12,Nashik Division,285,4,0,0.62,-1.44,Drought,0.8635,Severe
20250406,Dhule,0.0,8.7,33.19,14.86,0.14,Nashik Division,285,4,0,0.62,-1.76,Drought,0.8518,Severe
20250407,Dhule,0.0,10.4,33.46,17.68,0.14,Nashik Division,285,4,0,0.62,-1.44,Drought,0.8528,Severe
20250408,Dhule,0.0,8.7,34.12,12.9,0.13,Nashik Division,285,4,0,0.62,-1.93,Heatwave,0.3964,Medium
20250409,Dhule,0.0,9.5,34.95,12.69,0.13,Nashik Division,285,4,0,0.62,-1.3,Heatwave,0.4291,Medium
20250410,Dhule,0.0,12.7,34.62,13.68,0.13,Nashik Division,285,4,0,0.62,-1.53,Heatwave,0.4143,Medium
20250414,Dhule,0.0,13.2,33.27,23.22,0.12,Nashik Division,285,4,0,0.62,-1.52,Drought,0.8611,Severe
20250415,Dhule,0.0,12.8,33.76,23.34,0.12,Nashik Division,285,4,0,0.62,-1.3,Drought,0.863,Severe
20250416,Dhule,0.0,11.4,34.39,27.88,0.12,Nashik Division,285,4,0,0.62,-1.16,Heatwave,0.377,Medium
20250417,Dhule,0.0,10.8,34.68,30.16,0.12,Nashik Division,285,4,0,0.62,-1.83,Heatwave,0.3837,Medium
20250418,Dhule,0.0,13.0,35.14,26.94,0.12,Nashik Division,285,4,0,0.62,-1.86,Heatwave,0.408,Medium
20250419,Dhule,0.0,15.8,34.24,25.23,0.12,Nashik Division,285,4,0,0.62,-1.62,Heatwave,0.3764,Medium
20250421,Dhule,0.0,10.4,33.14,26.77,0.12,Nashik Division,285,4,0,0.62,-1.4,Drought,0.8606,Severe
20250422,Dhule,0.0,8.6,33.8,21.4,0.12,Nashik Division,285,4,0,0.62,-1.29,Drought,0.8632,Severe
20250423,Dhule,0.0,8.8,34.78,13.77,0.12,Nashik Division,285,4,0,0.62,-1.74,Heatwave,0.4203,Medium
20250424,Dhule,0.0,11.9,35.23,19.8,0.11,Nashik Division,285,4,0,0.62,-1.96,Heatwave,0.4258,Medium
20250425,Dhule,0.0,11.1,34.77,22.88,0.11,Nashik Division,285,4,0,0.62,-1.33,Heatwave,0.4017,Medium
20250426,Dhule,0.0,12.1,33.91,23.9,0.11,Nashik Division,285,4,0,0.62,-1.67,Drought,0.8681,Severe
20250427,Dhule,0.0,7.5,33.69,23.55,0.11,Nashik Division,285,4,0,0.62,-1.9,Drought,0.8673,Severe
20250428,Dhule,0.0,11.7,34.95,21.99,0.11,Nashik Division,285,4,0,0.62,-1.47,Heatwave,0.4105,Medium
20250429,Dhule,0.0,13.7,35.42,22.94,0.11,Nashik Division,285,4,0,0.62,-1.34,Heatwave,0.4269,Medium
20250430,Dhule,0.0,15.7,34.87,26.13,0.11,Nashik Division,285,4,0,0.62,-1.52,Heatwave,0.3991,Medium
20250501,Dhule,0.0,13.8,35.1,23.37,0.11,Nashik Division,285,4,0,0.62,-1.59,Heatwave,0.4136,Medium
20250502,Dhule,0.0,14.1,35.35,23.15,0.11,Nashik Division,285,4,0,0.62,-1.53,Heatwave,0.4238,Medium
20250503,Dhule,0.0,15.2,34.49,24.11,0.11,Nashik Division,285,4,0,0.62,-1.57,Heatwave,0.3884,Medium
20250408,Nandurbar,0.0,9.7,33.63,13.68,0.11,Nashik Division,277,10,0,0.72,-1.28,Drought,0.877,Severe
20250409,Nandurbar,0.0,11.2,34.4,13.29,0.11,Nashik Division,277,10,0,0.72,-1.46,Heatwave,0.4165,Medium
20250410,Nandurbar,0.0,14.1,33.83,15.51,0.11,Nashik Division,277,10,0,0.72,-1.65,Drought,0.8778,Severe
20250416,Nandurbar,0.0,12.5,33.26,37.72,0.11,Nashik Division,277,10,0,0.72,-1.44,Drought,0.8755,Severe
20250417,Nandurbar,0.0,11.7,33.67,36.1,0.11,Nashik Division,277,10,0,0.72,-1.88,Drought,0.8772,Severe
20250418,Nandurbar,0.0,13.1,33.75,33.31,0.11,Nashik Division,277,10,0,0.72,-1.1,Drought,0.8775,Severe
20250423,Nandurbar,0.0,8.7,33.71,18.04,0.1,Nashik Division,277,10,0,0.72,-1.48,Drought,0.8818,Severe
20250424,Nandurbar,0.0,11.5,33.78,25.54,0.1,Nashik Division,277,10,0,0.72,-1.43,Drought,0.8821,Severe
20250425,Nandurbar,0.0,11.7,33.01,28.55,0.1,Nashik Division,277,10,0,0.72,-1.46,Drought,0.879,Severe
20250428,Nandurbar,0.0,12.6,33.69,30.18,0.1,Nashik Division,277,10,0,0.72,-1.39,Drought,0.8818,Severe
20250429,Nandurbar,0.0,15.0,33.95,32.38,0.1,Nashik Division,277,10,0,0.72,-1.71,Drought,0.8828,Severe
20250430,Nandurbar,0.0,15.2,33.67,33.62,0.1,Nashik Division,277,10,0,0.72,-1.23,Drought,0.8817,Severe
20250501,Nandurbar,0.0,14.2,33.87,31.15,0.1,Nashik Division,277,10,0,0.72,-1.17,Drought,0.8825,Severe
20250502,Nandurbar,0.0,12.8,34.41,27.34,0.1,Nashik Division,277,10,0,0.72,-0.87,Heatwave,0.3888,Medium
20250423,Aurangabad,0.0,9.5,34.14,13.44,0.15,Marathwada,366,3,0,0.72,-1.44,Heatwave,0.4061,Medium
20250424,Aurangabad,0.0,10.2,34.31,15.83,0.15,Marathwada,366,3,0,0.72,-1.86,Heatwave,0.408,Medium
20250425,Aurangabad,0.0,8.7,34.35,19.93,0.14,Marathwada,366,3,0,0.72,-1.98,Heatwave,0.4013,Medium
20250426,Aurangabad,0.0,8.0,33.5,21.97,0.14,Marathwada,366,3,0,0.72,-1.33,Drought,0.863,Severe
20250428,Aurangabad,0.0,7.6,33.26,18.14,0.14,Marathwada,366,3,0,0.72,-1.26,Drought,0.862,Severe
20250429,Aurangabad,0.0,8.4,33.98,19.41,0.14,Marathwada,366,3,0,0.72,-1.77,Drought,0.8649,Severe
20250430,Aurangabad,0.0,14.9,33.82,23.38,0.14,Marathwada,366,3,0,0.72,-1.4,Drought,0.8643,Severe
20250501,Aurangabad,0.0,13.0,33.64,19.67,0.14,Marathwada,366,3,0,0.72,-1.13,Drought,0.8636,Severe
